,ID,Loan Amount,Funded Amount,Funded Amount Investor,Term,Batch Enrolled,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Payment Plan,Loan Title,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Accounts Delinquent,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
9212,2161806,31283,16970,26195.0015,59,BAT5341619,13.00181121,C,B5,RENT,54761.56431,Verified,n,Debt Consolidation,27.11992276,0,0,12,0,13873,78.47485804,20,f,1463.569415,0.019131668,5.60801946,1.009710188,0,INDIVIDUAL,82,0,20,38311,65578,1
9213,34366472,34776,9236,24441.16495,58,BAT3726927,14.81669467,B,D3,MORTGAGE,65809.18791000001,Verified,n,Credit card refinancing,15.95298496,1,0,28,0,4655,37.44783322,26,w,1474.077831,0.05250098,6.298003251,0.7115498490000001,0,INDIVIDUAL,40,0,55,318725,3617,0
9214,8996385,14972,30747,8056.501526000001,59,BAT2803411,10.60756021,C,G1,RENT,77126.52655,Verified,n,Credit card refinancing,25.12585077,1,0,14,0,15317,58.29523867,29,w,10.25841439,0.0069831269999999,1.242064034,0.301117951,0,INDIVIDUAL,57,0,48,236909,23307,0
9215,9564806,21360,11584,15067.54951,58,BAT1930365,20.64706178,A,D2,OWN,54881.3773,Not Verified,n,Debt consolidation,30.21310754,0,0,13,0,4635,90.58820971,29,f,491.0018227,0.059960253,3.242260835,0.4212521079999999,0,INDIVIDUAL,34,0,503,39280,3805,0
9216,47914355,27450,11855,11630.4603,58,BAT2522922,5.49393161,C,E1,MORTGAGE,78348.27607,Source Verified,n,Major purchase,33.64930457,0,0,11,0,3553,32.08679468,23,w,2729.511549,0.013935875,6.314907542,0.311307233,0,INDIVIDUAL,125,0,455,345499,26434,0
9217,10303774,6112,21495,33408.68481,59,BAT4694572,9.054265222,C,A2,MORTGAGE,92292.80865,Verified,n,Debt consolidation,20.4765107,2,0,17,0,2410,25.66790675,17,w,1151.311787,0.075398315,6.856083377999999,1.226589021,0,INDIVIDUAL,39,0,1756,36217,22223,0
9218,45062469,16103,31555,10149.93068,59,BAT1780517,16.1437059,B,D2,RENT,118482.1942,Source Verified,n,Credit card refinancing,31.89875962,2,0,12,0,437,84.10488186,16,w,590.6652897999999,0.12527703,2.520057051,1.070436247,0,INDIVIDUAL,77,0,35,244305,26612,0
9219,64307059,18964,10211,12329.83997,59,BAT1135695,8.815607409,D,C4,OWN,53647.46086,Not Verified,n,Other,33.20740295,1,0,20,0,12458,67.24469844,22,f,1855.825829,0.001791367,1.7756582440000002,0.48349768,0,INDIVIDUAL,112,0,39,54540,51761,0
9220,8252015,7242,9973,20081.3534,59,BAT2078974,7.510500522,C,B3,MORTGAGE,118821.5249,Verified,n,Debt consolidation,22.85834786,1,1,9,0,936,19.35938299,22,w,1343.2367470000002,0.0181865999999999,1.0048079559999998,1.302005166,0,INDIVIDUAL,46,0,52,44489,12006,0
9221,11306590,15379,32087,7350.667995000001,58,BAT5525466,13.6627021,D,E2,RENT,75201.32212000001,Source Verified,n,Credit card refinancing,33.91592001,0,0,16,0,10091,50.26186589,6,w,2940.343891,0.069285661,4.51349421,0.938068886,0,INDIVIDUAL,28,0,20,364384,2273,0
9222,23199602,32666,8390,14528.80352,59,BAT1930365,11.16264197,B,C4,RENT,78566.61991000001,Source Verified,n,Credit card refinancing,13.72928447,0,0,11,0,17651,6.691532995,19,w,1261.170746,0.038799116,1.865279402,1.040632676,0,INDIVIDUAL,104,0,27,153695,25642,0
9223,39268800,17406,21134,11534.39267,58,BAT4694572,12.90975054,A,C3,MORTGAGE,38038.19132,Source Verified,n,Other,39.4503319,1,0,14,0,10486,70.67604287,32,w,322.4591158,0.064127477,3.687561341,0.401790645,0,INDIVIDUAL,23,0,29,274287,10564,0
9224,22378338,25087,7389,13801.95844,59,BAT2428731,12.31112584,A,C1,RENT,125921.5487,Source Verified,n,Debt consolidation,12.4033297,0,0,7,0,9250,60.5220461,10,w,189.314567,0.092816242,2.069069859,1.017712666,0,INDIVIDUAL,28,0,22,41109,22478,0
9225,32519114,15624,12225,4913.191443,58,BAT4271519,5.774484397,B,B4,MORTGAGE,77006.74829,Not Verified,n,Debt Consolidation,23.36189867,1,0,16,0,3193,60.20706654,40,w,4959.914667,0.02956109,3.539498005,1.033877418,0,INDIVIDUAL,117,0,61,65254,2747,0
9226,53050896,16873,16622,15836.437419999998,59,BAT3726927,14.45205933,D,C2,OWN,49686.15941,Source Verified,n,Credit card refinancing,15.71090699,0,1,8,0,23673,64.33408993,4,w,7213.425483,0.00061915,4.019173749,0.911601654,0,INDIVIDUAL,23,0,34,67167,2475,1
9227,2489818,9086,9608,13727.732419999998,59,BAT4351734,10.13418297,C,A4,MORTGAGE,47578.77216,Verified,n,Debt Consolidation,28.41032102,0,0,10,1,5605,71.71853494,9,w,83.01627656,0.099173275,2.563093509,1.331707727,0,INDIVIDUAL,16,0,24,25790,4155,0
9228,44795795,19208,26487,7485.172841,59,BAT3726927,10.32634831,B,D1,MORTGAGE,52254.33984,Source Verified,n,Credit card refinancing,15.82932311,0,1,23,0,4041,41.31597194,22,f,1231.8648859999998,0.045453395,4.088431562,0.8994940109999999,0,INDIVIDUAL,114,0,1,452534,34155,0
9229,44325896,13345,26252,28869.093930000003,59,BAT2252229,16.11211297,G,C3,MORTGAGE,147841.5271,Not Verified,n,Credit card refinancing,26.53941523,0,0,9,0,10133,55.72789029,33,w,2910.378643,8.129653395,6.82865404,0.860602229,0,INDIVIDUAL,61,0,21,24795,29069,1
9230,2797285,15870,22913,10478.85391,59,BAT2078974,12.83189604,C,C3,RENT,166165.0098,Source Verified,n,Credit card refinancing,18.81483032,0,0,13,1,5009,70.08703163,12,f,887.1163136,0.042753478,1.14040754,1.068914926,0,INDIVIDUAL,19,0,14,169000,89278,0
9231,12849748,15608,12087,11349.22228,59,BAT2833642,18.28414144,B,B5,MORTGAGE,55303.52096,Not Verified,n,Debt Consolidation,37.1800031,0,0,8,0,8930,67.97721473,23,f,788.0547997,0.046687062,6.374111968999999,0.721950072,0,INDIVIDUAL,110,0,28,36307,17120,0
9232,53626291,15751,9727,21625.44137,58,BAT3193689,11.21770535,B,B5,MORTGAGE,33975.56713,Not Verified,n,Debt consolidation,25.75540219,1,0,8,0,3219,24.8569818,21,f,2367.187893,0.025099452,7.970254112,0.519256513,0,INDIVIDUAL,19,0,51,292503,30936,0
9233,40606770,23904,16113,15104.26813,59,BAT4808022,11.26897337,A,B5,MORTGAGE,30229.22903,Verified,n,Consolidation,24.6583933,1,0,10,0,7618,59.5781545,15,w,2755.835426,0.019564996,6.617978455,0.173865861,0,INDIVIDUAL,78,0,5726,430362,31523,0
9234,4336374,11351,6583,11570.44157,59,BAT1184694,12.76286206,A,C1,MORTGAGE,139389.6869,Source Verified,n,Credit card refinancing,25.28792005,0,2,13,0,21202,25.64917111,12,w,158.9782355,0.084171866,0.871300977,1.037823545,0,INDIVIDUAL,111,0,49,375983,12538,0
9235,3590428,20461,22406,11318.78551,59,BAT2078974,7.555406496,E,A5,RENT,101020.9132,Not Verified,n,Debt Consolidation,23.0784223,1,1,11,0,5428,56.10788184,26,w,2664.23958,0.005633408,0.067146121,0.317162973,0,INDIVIDUAL,153,0,27,78000,23366,0
9236,53511209,15900,15932,15462.747780000002,58,BAT1586599,10.50389015,C,A1,MORTGAGE,31448.35794,Verified,n,Credit card refinancing,36.73104356,0,0,14,0,20015,39.76642403,23,w,1668.584273,0.0496483329999999,2.822007925,0.213233618,0,INDIVIDUAL,15,0,20,264082,6484,0
9237,6436984,2923,20369,12014.92194,59,BAT5714674,12.00469427,B,B4,OWN,35132.98404,Source Verified,n,Debt Consolidation,25.66359892,0,0,12,0,4183,87.66718943,11,f,609.2976341,0.006504223,0.390507605,1.0701443000000002,0,INDIVIDUAL,18,0,25,156186,8470,1
9238,5601282,10172,16454,25679.73831,59,BAT2833642,13.59103453,B,C3,MORTGAGE,178546.076,Not Verified,n,Medical expenses,36.8488606,1,0,8,0,43531,45.25101187,4,f,406.3618622,0.002550453,5.179500041,0.560428819,0,INDIVIDUAL,79,0,28,212867,45799,1
9239,12965198,22208,23887,12385.50405,58,BAT5849876,10.40995862,C,B5,RENT,57410.57798,Source Verified,n,Credit card refinancing,36.708149,0,0,13,1,8404,42.4798808,24,f,3471.0451350000003,0.093498049,3.845931524,1.624069889,0,INDIVIDUAL,82,0,55,61388,12371,0
9240,20583511,7102,13206,12407.46935,59,BAT3873588,14.047197099999998,B,D4,MORTGAGE,48756.34251,Not Verified,n,Credit card refinancing,24.06731234,0,1,14,0,854,66.78035048,14,f,218.37896150000003,0.081710486,1.755100345,0.2020640289999999,0,INDIVIDUAL,133,0,45,105078,8540,0
9241,35174342,12743,8744,17770.46962,59,BAT1780517,16.98029183,D,C1,MORTGAGE,48184.43579,Verified,n,Credit card refinancing,23.55340861,2,0,14,0,15910,91.36257608,8,w,565.3307009,0.018578202,4.496418179,0.9761295,0,INDIVIDUAL,80,0,24,9754,14571,1
9242,23375641,29329,8747,13925.72745,58,BAT1467036,10.13051213,B,C5,OWN,138780.0032,Source Verified,n,Credit card refinancing,38.6998844,0,0,19,0,1954,76.62441697,24,f,6768.779559999999,0.025271156,2.742374403,0.889374421,0,INDIVIDUAL,74,0,49,96829,35307,0
9243,68701584,9274,14998,15920.8675,58,BAT4722912,8.841953392999999,C,B4,RENT,84144.58906,Verified,n,Credit card refinancing,21.37905086,0,1,14,0,16272,47.56195583,16,f,4004.901193,0.058417668,0.185060061,0.974490548,0,INDIVIDUAL,23,0,32,36761,6570,0
9244,43592848,29796,8707,13413.24389,59,BAT5811547,8.654921632999999,C,B5,MORTGAGE,52399.61452,Verified,n,Debt consolidation,39.45032104,0,0,13,0,2672,58.47877262,18,f,500.2528585,0.035853762,9.21398182,0.408096144,0,INDIVIDUAL,121,0,40,36080,18550,0
9245,13276275,15422,13452,21918.78304,58,BAT4694572,11.73639547,D,C2,RENT,54451.58215,Source Verified,n,Credit card refinancing,36.23408417,0,0,11,0,5496,58.09234481,29,w,1100.442886,0.040540042,2.084255097,0.388362767,0,INDIVIDUAL,32,0,41,22619,23337,0
9246,13123990,16840,32488,10282.35047,59,BAT2136391,12.53951474,E,D4,MORTGAGE,93639.16798,Source Verified,n,Credit card refinancing,14.71049553,0,0,19,0,14243,68.47495179,23,w,714.1641009,0.099142964,1.458043107,0.672411083,0,INDIVIDUAL,63,0,9,34846,10196,0
9247,29129998,14942,32795,10637.62551,59,BAT4808022,10.57831309,F,C4,MORTGAGE,50883.08146,Not Verified,n,Credit card refinancing,12.89780708,0,0,15,0,13765,53.84718995,17,f,181.7147102,0.036863187,5.670122714,1.063264471,0,INDIVIDUAL,85,0,17,24274,15923,0
9248,7687773,25252,16896,11913.22335,58,BAT4694572,14.02549935,C,E1,MORTGAGE,76030.72326,Source Verified,n,Debt consolidation,24.86891575,0,0,23,0,1627,94.91719994,17,w,401.3153992,0.067198258,1.070146566,0.764831313,0,INDIVIDUAL,20,0,40,169605,10860,0
9249,4912576,17493,15346,9510.314366,59,BAT2428731,11.04026538,C,D2,MORTGAGE,27708.40218,Not Verified,n,Debt Consolidation,11.0769015,0,0,14,0,6896,78.56033553,9,f,445.0508216,0.00071445,1.386657946,0.6005828089999999,0,INDIVIDUAL,57,0,39,56154,8170,0
9250,36318187,23715,7954,20218.58944,58,BAT2558388,14.29439388,C,C2,MORTGAGE,46207.05999,Source Verified,n,Credit card refinancing,26.382763,0,0,12,0,11357,41.56113601,19,w,918.2135137,0.065647902,1.843615775,0.6946314929999999,0,INDIVIDUAL,65,0,15,44415,11523,0
9251,50192687,23302,3148,34811.91285,58,BAT1586599,10.02247625,D,B1,RENT,150515.3488,Source Verified,n,Credit card refinancing,16.85023494,0,0,9,0,4055,21.57616107,24,w,977.6346633,0.026449524,0.37402084,1.235905669,0,INDIVIDUAL,82,0,1417,34214,13659,0
9252,5466168,19121,20764,3184.84178,58,BAT4271519,10.60372235,C,C3,RENT,91661.61458,Source Verified,n,Debt consolidation,30.3925714,0,0,8,0,1165,86.78192276,28,w,417.9496993,17.44018214,4.050628175,0.8703296209999999,0,INDIVIDUAL,140,0,35,162385,20942,0
9253,3569392,4818,11364,6920.8120420000005,58,BAT2136391,10.58109918,D,B4,MORTGAGE,68459.15967000001,Not Verified,n,Credit card refinancing,31.29183335,0,0,14,0,11084,31.28987928,14,w,3836.500278,0.004023713,1.978947587,0.0648166209999999,0,INDIVIDUAL,100,0,42,14285,34552,0
9254,64975715,22588,14889,11731.70954,59,BAT3873588,21.95554527,D,C5,MORTGAGE,35120.12847,Source Verified,n,Debt consolidation,7.246299502,0,0,10,0,327,65.1681995,9,f,2641.5593350000004,0.134911928,5.2736658610000005,0.163510135,0,INDIVIDUAL,34,0,17,71928,10471,0
9255,21243225,32092,13405,13226.38319,59,BAT2522922,16.88286528,A,B3,RENT,86669.83856,Source Verified,n,Debt consolidation,16.52608032,1,0,14,0,20773,1.221015366,5,f,5314.988404,31.92119524,2.928712788,1.187353212,0,INDIVIDUAL,30,0,629,54453,26671,0
9256,6392812,13640,12113,9479.17613,58,BAT4694572,10.21604324,B,A3,RENT,51810.12462,Verified,n,Debt consolidation,29.34266584,0,0,11,0,2182,4.312359484,21,f,884.3989558000001,0.012521571,5.987963207000001,1.083380599,0,INDIVIDUAL,116,0,18,83237,9651,0
9257,7208027,7260,22214,9170.240421,59,BAT2803411,11.08682558,A,A3,RENT,42162.30664,Verified,n,Credit card refinancing,21.85056727,1,0,9,1,9776,30.23255388,5,w,4321.385331,0.032131988,5.25876478,1.3977819130000002,0,INDIVIDUAL,58,0,40,319882,15311,0
9258,1512445,20741,23125,6879.295290000001,59,BAT5811547,14.84244892,B,B2,MORTGAGE,107005.4275,Source Verified,n,Debt consolidation,28.78141655,0,0,14,0,6367,45.3344729,12,f,796.6677559999999,0.0440738029999999,7.556259523,0.571126064,0,INDIVIDUAL,3,0,38,122827,5152,0
9259,53081939,28395,26916,11880.82435,59,BAT2428731,13.03015977,D,E5,RENT,69082.59996,Verified,n,Debt consolidation,28.60362191,0,0,9,0,8907,19.74381312,24,w,5256.621968,0.032012016,5.868446344,1.025949005,0,INDIVIDUAL,79,0,49,43150,6064,0
9260,22795134,16661,7225,7756.159497,58,BAT2833642,11.04186761,B,A4,RENT,75544.10341,Source Verified,n,Credit card refinancing,39.02742463,1,0,9,0,734,67.35537515,12,f,5195.512323,0.01892421,1.096962475,1.298561752,0,INDIVIDUAL,41,0,16,47374,2708,0
9261,1756167,26600,13369,14861.31507,59,BAT2803411,6.30500839,D,A4,OWN,75098.0005,Not Verified,n,Debt consolidation,21.47733117,1,0,17,0,3410,12.78357573,15,f,1399.734249,0.073984737,3.180927504,1.070715131,0,INDIVIDUAL,85,0,30,177278,51077,0
9262,22222262,15792,13590,16552.08239,59,BAT2575549,5.468789127999999,D,A5,MORTGAGE,69659.20835,Verified,n,Debt Consolidation,39.22673313,0,0,13,0,5349,11.13341804,14,w,2190.564399,0.035823452,4.8597252,1.045334273,0,INDIVIDUAL,49,0,29,277991,17337,0
9263,42472431,14899,33309,13093.95504,59,BAT3461431,9.6344818,B,B4,RENT,226873.5171,Verified,n,Credit card refinancing,19.29771859,2,0,13,0,10682,48.74321863,22,w,3045.99495,0.050108176,8.647982188,0.6199236379999999,0,INDIVIDUAL,31,0,39,110738,47844,0
9264,54992069,15654,16833,9443.711916,59,BAT3726927,5.96948566,D,B5,RENT,35424.55365,Source Verified,n,Debt consolidation,33.41250395,0,0,19,1,5449,52.38532584,10,w,1846.601952,0.043755431,5.146370535,1.63239674,0,INDIVIDUAL,6,0,38,299780,1936,0
9265,59750270,11891,25557,11416.41648,59,BAT3726927,13.82057137,A,A5,MORTGAGE,203960.2611,Source Verified,n,Credit card refinancing,13.09877117,0,0,12,0,12314,32.60604963,23,w,1376.240399,0.038924753,8.472099574,0.768040983,0,INDIVIDUAL,55,0,2,9628,4550,0
9266,60193736,9289,26199,5986.540575999999,58,BAT2078974,20.17171921,A,C4,MORTGAGE,52273.28997,Verified,n,Credit card refinancing,31.59038373,0,2,9,0,6815,100.6916342,21,w,155.0270201,0.003476393,0.119755758,0.7219135059999999,0,INDIVIDUAL,71,0,29,51566,15048,0
9267,45824653,31211,9626,14942.70261,59,BAT2803411,20.29707941,D,C1,RENT,84618.10978,Not Verified,n,Home improvement,15.05798354,2,0,8,1,6176,70.41085712,17,f,9523.070527,0.061648216,2.6665807480000003,1.172757253,0,INDIVIDUAL,93,0,45,94055,58941,0
9268,12538699,2969,7985,7991.329245999999,59,BAT3873588,17.51958983,B,E1,MORTGAGE,81859.27909,Not Verified,n,Debt consolidation,25.28017236,0,0,19,0,10952,18.15097623,25,w,1510.967508,0.039063607,0.099714263,0.328297147,0,INDIVIDUAL,5,0,617,81447,6175,0
9269,36509017,14013,11158,11452.43377,58,BAT2252229,10.21306542,B,A4,MORTGAGE,48472.69567,Source Verified,n,Debt consolidation,14.83058158,0,0,17,0,8103,40.98768634,21,w,258.4500062,0.004790226,4.143779737,0.817620445,0,INDIVIDUAL,82,0,54,205995,39253,0
9270,60643912,7497,30086,15240.10711,58,BAT2003848,12.30018676,B,D5,MORTGAGE,77157.19324,Source Verified,n,Credit card refinancing,18.19310251,0,0,11,0,1993,57.4641231,28,f,9684.415888,0.01481888,1.6632015669999998,1.209332762,0,INDIVIDUAL,13,0,43,43422,26882,0
9271,2380984,24891,11294,3022.23695,59,BAT3873588,5.926371777000001,A,A1,MORTGAGE,52430.67565,Source Verified,n,Credit card refinancing,15.40042259,0,0,9,0,12269,71.059623,19,f,379.6943372,0.033631759,1.236351317,0.05730419,0,INDIVIDUAL,18,0,23,29831,109999,0
9272,64427644,28871,15264,7951.997724,59,BAT5547201,10.10604826,D,D5,MORTGAGE,98215.57834,Source Verified,n,Credit card refinancing,21.88467547,2,1,15,0,6340,18.82161328,18,f,174.6594229,0.002209174,3.699189004,0.47830375,0,INDIVIDUAL,76,0,43,46250,70561,1
9273,61804757,15624,20293,34740.81792,59,BAT2078974,9.176030616,C,C1,MORTGAGE,62001.085060000005,Verified,n,Other,7.75824719,0,0,14,0,809,22.66135447,7,w,7693.373187,0.005649379,1.78715731,0.459242563,0,INDIVIDUAL,126,0,39,393787,21038,0
9274,65074314,8213,11837,17904.7163,59,BAT1184694,14.34339445,E,A3,OWN,63688.18434,Source Verified,n,Credit card refinancing,28.43579408,2,1,9,0,5473,57.38580486,21,f,3830.024076,0.063454125,5.587866227,0.327934837,0,INDIVIDUAL,141,0,46,211989,77596,0
9275,6256292,17577,32147,14968.19189,58,BAT2333412,5.884499784,E,B1,MORTGAGE,79416.7717,Not Verified,n,Credit card refinancing,22.69896881,0,0,12,0,4874,54.65783242,12,f,1357.837238,0.053425774,2.696896053,0.055964654,0,INDIVIDUAL,10,0,49,67952,12713,1
9276,37731456,23441,16751,9542.771771,58,BAT2833642,15.61791811,D,B3,RENT,94976.60233,Source Verified,n,Debt consolidation,21.55303768,1,0,16,0,2685,23.75245494,13,w,2882.960462,0.081929666,3.003665999,0.510618119,0,INDIVIDUAL,65,0,57,101086,3880,0
9277,2177608,15609,33396,13678.994680000002,58,BAT5924421,5.542675057,B,B5,MORTGAGE,65519.41969,Not Verified,n,Credit card refinancing,34.68903691,0,0,8,0,4582,59.28963135,24,w,8155.33181,0.075618957,8.968071055,0.8262938890000001,0,INDIVIDUAL,104,0,34,41456,7273,0
9278,8109913,15013,7351,12076.43312,59,BAT1586599,10.95462658,B,D2,MORTGAGE,100085.6352,Source Verified,n,Debt consolidation,14.76894726,0,0,12,0,9848,40.95384547,28,f,710.5579852999999,0.128194934,4.8272225,0.27151599,0,INDIVIDUAL,96,0,26,62460,38507,0
9279,8162090,17834,21273,15821.41805,59,BAT3873588,12.17826265,B,A4,MORTGAGE,118836.5829,Not Verified,n,Credit card refinancing,26.05841052,0,0,13,0,279,55.94602524,5,w,1280.783323,0.0871366919999999,4.37864111,0.595665605,0,INDIVIDUAL,49,0,45,443966,28031,0
9280,38491844,18629,23159,14770.59622,59,BAT1780517,5.611623027,A,B5,MORTGAGE,56635.1834,Verified,n,Credit card refinancing,33.27910766,0,0,12,1,6292,45.71911488,17,w,934.0587935,0.010570535,2.135319745,0.705067992,0,INDIVIDUAL,13,0,29,69997,17277,0
9281,68983027,7540,16218,9021.290773,59,BAT2078974,15.53509695,B,C3,MORTGAGE,38819.69775,Verified,n,Credit card refinancing,14.41817007,1,0,15,0,2286,57.82712106,24,f,612.5497068,0.073534453,1.862724261,1.285970583,0,INDIVIDUAL,121,0,25,340752,30456,0
9282,27775622,23020,3324,16776.00237,58,BAT1780517,8.454352702000001,A,A5,RENT,147921.0314,Source Verified,n,Debt Consolidation,38.21281105,0,0,12,0,2719,32.07695602,17,f,815.7915429999999,0.101369773,7.345443311,0.590144444,1,INDIVIDUAL,130,0,1673,174183,5568,0
9283,29852082,14592,12927,4079.189091,36,BAT2803411,14.32034583,C,F4,RENT,134629.2464,Verified,n,Credit card refinancing,28.85278343,7,0,10,0,1570,21.62674502,15,f,1961.811978,0.01295718,0.906798847,1.483051013,0,INDIVIDUAL,71,0,52,136171,111908,0
9284,11388789,7793,10122,8290.230190999999,59,BAT4722912,9.582205249,C,A3,OWN,63365.07536,Source Verified,n,Credit card refinancing,26.26383892,1,0,23,0,3614,7.53863237,8,f,238.3745664,0.052892167,7.325313307999999,0.1555565,0,INDIVIDUAL,86,0,23,242083,23423,0
9285,2112353,23746,13184,14860.19842,58,BAT1761981,8.881778357,B,C4,MORTGAGE,94448.23223,Source Verified,n,Credit card refinancing,15.83605275,1,0,14,0,14807,39.63121878,18,w,301.8387567,0.00067926,10.23835281,0.527812501,0,INDIVIDUAL,44,0,20,221452,25052,0
9286,64224469,16730,9801,20155.53554,59,BAT4694572,6.624880572,B,A1,MORTGAGE,58392.07162,Source Verified,n,Credit card refinancing,13.31289323,0,0,12,1,13318,68.91727998,17,w,2704.992063,0.005739454,7.319847517999999,1.391188783,0,INDIVIDUAL,133,0,39,5202,2576,0
9287,10921102,19946,16450,10057.2274,58,BAT2575549,8.667648913999999,B,B1,MORTGAGE,52561.86656,Verified,n,Credit card refinancing,33.47312288,0,0,11,0,2847,55.64435604,26,f,301.0163358,0.092003271,2.247451818,0.946148929,0,INDIVIDUAL,91,0,51,24930,5942,1
9288,63083761,25044,6216,26431.147,58,BAT3461431,7.399723855,A,C1,MORTGAGE,29446.11427,Source Verified,n,Credit card refinancing,21.24023181,1,0,22,0,4424,17.57927903,11,f,1014.772237,0.0864692119999999,3.419077437,0.847543105,0,INDIVIDUAL,119,0,5,163756,11057,0
9289,60706529,34662,20068,12220.6319,58,BAT2803411,16.54301805,C,D5,RENT,47402.2179,Verified,n,Debt consolidation,26.65808926,0,0,9,0,26316,18.81629752,19,w,2871.485665,0.125165887,5.000144478,0.881083728,0,INDIVIDUAL,59,0,34,272854,20330,0
9290,2596223,33002,19275,9596.989958,59,BAT1104812,7.360961147999999,C,D2,RENT,133692.9391,Source Verified,n,Credit card refinancing,11.07285748,0,0,20,0,6786,54.77998023,25,f,1870.679572,0.004239919,6.440789959,0.6112385889999999,0,INDIVIDUAL,74,0,46,162653,27525,0
9291,53809757,16327,33054,34030.97776,58,BAT5811547,13.54142373,A,A5,MORTGAGE,31672.75497,Not Verified,n,Credit card refinancing,38.01179793,0,0,10,1,4311,62.09133332,18,w,1485.103701,0.019604808,1.486225153,0.939352672,0,INDIVIDUAL,45,0,56,185550,1797,0
9292,4129850,6427,6934,14084.51825,59,BAT2522922,13.13309396,B,E4,MORTGAGE,54452.63388,Verified,n,Credit card refinancing,20.56844131,1,0,31,0,1006,63.60391314,27,f,250.5580435,0.0053382119999999,7.307899607,1.392983272,0,INDIVIDUAL,130,0,26,166594,30197,0
9293,64203050,6578,9991,8918.337571,59,BAT2522922,17.35030145,F,B3,MORTGAGE,77878.07152,Not Verified,n,Debt consolidation,14.84414219,0,0,10,1,9700,68.31392916,20,f,6164.992615,0.0336805379999999,0.1709001889999999,1.278024675,0,INDIVIDUAL,159,0,31,533881,10112,1
9294,2645631,9277,11331,9604.311789,58,BAT4136152,14.99928785,A,C3,MORTGAGE,80225.32345,Source Verified,n,Credit card refinancing,19.85377169,0,0,7,0,6731,15.45658013,16,w,2841.1098460000003,31.71791755,890.1493027999999,0.3715152989999999,0,INDIVIDUAL,46,0,21,39682,5860,0
9295,33759632,6032,10298,13340.36457,58,BAT5547201,14.13610715,C,D3,MORTGAGE,135084.6054,Verified,n,Debt consolidation,31.70058337,0,0,11,0,2239,45.54823455,19,f,1923.212755,0.030154864,4.230183272,0.779281531,0,INDIVIDUAL,110,0,32,48682,4396,0
9296,59846335,13538,7965,10132.94912,59,BAT3873588,10.63586449,B,A5,MORTGAGE,79206.35916,Not Verified,n,Credit card refinancing,13.28898179,0,0,11,0,12024,92.29905882,21,w,2268.67203,0.023173719,7.138070181000001,0.86154158,0,INDIVIDUAL,160,0,17,197167,21658,0
9297,10894292,18559,9168,20847.30271,59,BAT4722912,15.82297484,C,E4,RENT,65914.87232000001,Verified,n,Credit card refinancing,10.18297803,0,0,8,1,10287,63.4654996,13,w,11695.34549,0.042331756,7.401563897000001,1.128080707,0,INDIVIDUAL,37,0,8,69537,8005,0
9298,3270500,18417,7005,8073.593006,59,BAT4271519,22.40635059,C,B3,RENT,126078.6012,Verified,n,Credit card refinancing,32.54647825,2,0,16,0,32237,45.76819473,19,f,2431.897366,0.004087329,2288.7268510000004,1.102461673,0,INDIVIDUAL,139,0,47,57234,3664,0
9299,62582766,7917,6927,10888.7595,59,BAT3461431,14.91426796,G,E3,MORTGAGE,80261.06267,Verified,n,Credit card refinancing,19.50981237,0,1,13,0,1906,19.33685306,17,w,521.0256036000001,0.090382314,0.986131722,0.987596619,0,INDIVIDUAL,78,0,48,228806,19025,0
9300,30857952,7904,11246,14440.571780000002,59,BAT5489674,12.98032932,D,B4,MORTGAGE,79845.76522999999,Source Verified,n,Other,20.22257576,0,0,27,0,11382,46.7292128,21,w,283.154738,34.22377713,4.892720302,0.902117628,0,INDIVIDUAL,49,0,9,315100,10244,0
9301,9036991,8993,9199,24383.53294,58,BAT2333412,16.37424585,B,C3,RENT,56005.47282,Not Verified,n,Debt consolidation,28.17138416,0,0,13,0,26996,84.15169117,20,f,480.5949028,0.0892429469999999,2.582151386,0.947783915,0,INDIVIDUAL,145,0,10,25768,27600,1
9302,15471122,21945,22824,15093.60118,59,BAT1586599,11.05114502,B,F2,RENT,51437.67335,Source Verified,n,Credit card refinancing,26.83644452,0,0,11,0,3151,28.82207513,10,f,163.66208369999998,0.084608404,4.9872615410000005,0.439584243,0,INDIVIDUAL,92,0,13,781220,4158,0
9303,43025374,15148,5352,8702.71497,58,BAT2078974,15.21932367,C,C5,RENT,71192.41865,Not Verified,n,Debt consolidation,13.596090599999998,0,0,11,1,3518,58.11612118,27,f,608.1853457999999,0.044096625,5.068636516000001,0.2989147,0,INDIVIDUAL,17,0,55,268404,120683,0
9304,7828378,14080,7454,15326.11258,59,BAT5924421,9.342904375,B,B5,MORTGAGE,77580.23432,Source Verified,n,Debt consolidation,35.61844575,0,0,27,0,3709,40.56885069,12,w,295.09078450000004,0.094641488,4.895418766000001,0.4625046029999999,0,INDIVIDUAL,49,0,33,19132,15676,0
